Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales
2022-06-16,1,convenience,1,0,1,1,87,0
2022-06-17,1,supermarket,1,0,0,1,88,45
2022-06-18,1,supermarket,1,0,0,1,74,19
2022-06-19,1,pharmacy,1,0,1,1,102,0
2022-06-20,1,convenience,0,0,0,1,0,0
2022-06-21,1,pharmacy,1,0,0,1,86,0
2022-06-22,1,convenience,0,0,0,1,0,0
2022-06-23,1,convenience,1,0,0,1,76,0
2022-06-24,1,convenience,1,0,0,1,105,0
2022-06-25,1,convenience,1,1,1,1,89,641
2022-06-26,1,convenience,1,1,1,1,92,895
2022-06-27,1,supermarket,1,0,0,1,92,55
2022-06-28,1,pharmacy,1,0,0,1,82,0
2022-06-29,1,supermarket,1,1,0,1,74,905
2022-06-30,1,convenience,1,1,0,1,94,1010
2022-07-01,1,pharmacy,1,0,0,1,83,14
2022-07-02,1,convenience,1,1,0,1,92,626
2022-07-03,1,pharmacy,1,1,0,1,107,1119
2022-07-04,1,supermarket,1,0,0,1,92,12
2022-07-05,1,pharmacy,1,0,1,1,83,211
2022-07-06,1,pharmacy,1,1,0,1,92,891
2022-07-07,1,pharmacy,1,0,0,1,86,0
2022-07-08,1,pharmacy,1,1,0,1,90,883
2022-07-09,1,pharmacy,1,1,0,1,100,1187
2022-07-10,1,convenience,0,1,0,1,0,0
2022-07-11,1,pharmacy,1,0,1,1,88,0
2022-07-12,1,pharmacy,1,0,0,1,87,0
2022-07-13,1,supermarket,1,0,0,1,89,0
2022-07-14,1,pharmacy,1,1,0,1,101,1149
2022-07-15,1,supermarket,1,1,0,1,86,1050
2022-07-16,1,convenience,1,0,0,1,104,65
2022-07-17,1,pharmacy,1,0,0,1,96,0
2022-07-18,1,supermarket,1,1,0,1,87,1052
2022-07-19,1,supermarket,1,1,0,1,84,1009
2022-07-20,1,convenience,1,0,0,1,90,0
2022-07-21,1,pharmacy,1,0,0,1,73,56
2022-07-22,1,pharmacy,1,1,0,1,91,1085
2022-07-23,1,supermarket,0,1,0,1,0,0
2022-07-24,1,pharmacy,1,1,0,1,111,1171
2022-07-25,1,supermarket,1,0,1,1,82,0
2022-07-26,1,pharmacy,1,0,1,1,102,35
2022-07-27,1,supermarket,1,0,0,1,94,0
2022-07-28,1,pharmacy,1,1,0,1,72,807
2022-07-29,1,convenience,1,1,0,1,83,760
2022-07-30,1,pharmacy,0,1,0,1,0,0
2022-07-31,1,pharmacy,1,0,1,1,83,138
2022-08-01,1,convenience,1,1,0,1,88,488
2022-08-02,1,pharmacy,1,0,1,1,95,0
2022-08-03,1,convenience,1,0,0,1,73,0
2022-08-04,1,pharmacy,1,0,0,1,91,116
2022-08-05,1,supermarket,1,1,0,1,77,921
2022-08-06,1,supermarket,1,1,1,1,108,1411
2022-08-07,1,pharmacy,1,0,0,1,84,25
2022-08-08,1,pharmacy,1,0,0,1,102,0
2022-08-09,1,pharmacy,1,1,0,1,79,772
2022-08-10,1,supermarket,0,0,1,1,0,0
2022-08-11,1,pharmacy,1,1,0,1,70,826
2022-08-12,1,supermarket,0,0,0,1,0,0
2022-08-13,1,convenience,1,0,0,1,85,17
2022-08-14,1,supermarket,1,0,1,1,100,0
2022-08-15,1,supermarket,1,0,0,1,84,112
2022-08-16,1,convenience,1,0,0,1,99,14
2022-08-17,1,supermarket,1,0,0,1,80,4
2022-08-18,1,pharmacy,1,0,0,1,92,29
2022-08-19,1,pharmacy,0,0,0,1,0,0
2022-08-20,1,supermarket,1,1,0,1,84,972
2022-08-21,1,pharmacy,0,0,0,1,0,0
2022-08-22,1,supermarket,1,0,0,1,78,77
2022-08-23,1,pharmacy,1,1,0,1,96,1144
2022-08-24,1,pharmacy,1,0,0,1,89,0
2022-08-25,1,supermarket,1,0,1,1,85,12
2022-08-26,1,pharmacy,1,1,0,1,101,1050
2022-08-27,1,supermarket,1,1,0,1,111,1410
2022-08-28,1,pharmacy,1,1,0,1,111,1126
2022-08-29,1,pharmacy,0,0,0,1,0,0
2022-08-30,1,convenience,0,1,0,1,0,0
2022-08-31,1,convenience,1,0,1,1,84,12
2022-09-01,1,supermarket,1,0,0,0,105,30
2022-09-02,1,convenience,1,1,0,0,111,971
2022-09-03,1,supermarket,1,0,0,0,119,0
2022-09-04,1,convenience,1,1,0,0,92,760
2022-09-05,1,pharmacy,1,0,0,0,103,4
2022-09-06,1,supermarket,1,0,0,0,99,0
2022-09-07,1,supermarket,1,1,0,0,104,1296
2022-09-08,1,pharmacy,1,0,0,0,112,0
2022-09-09,1,supermarket,1,1,1,0,105,1066
2022-09-10,1,supermarket,1,1,0,0,118,1485
2022-09-11,1,convenience,1,1,0,0,97,841
2022-09-12,1,supermarket,1,0,0,0,110,34
2022-09-13,1,pharmacy,1,0,1,0,101,0
2022-09-14,1,convenience,1,1,0,0,94,902
2022-09-15,1,convenience,1,1,1,0,104,1071
2022-09-16,1,pharmacy,1,0,0,0,95,142
2022-09-17,1,pharmacy,1,1,0,0,112,1167
2022-09-18,1,convenience,1,0,0,0,102,0
2022-09-19,1,supermarket,1,1,0,0,108,1313
2022-09-20,1,convenience,1,0,0,0,96,187
2022-09-21,1,pharmacy,1,0,0,0,93,0
2022-09-22,1,convenience,1,0,0,0,100,0
2022-09-23,1,pharmacy,0,0,0,0,0,0
2022-09-24,1,convenience,1,1,1,0,103,860
2022-09-25,1,supermarket,1,0,0,0,99,65
2022-09-26,1,convenience,1,1,0,0,89,742
2022-09-27,1,convenience,1,0,1,0,106,35
2022-09-28,1,pharmacy,1,0,0,0,94,0
2022-09-29,1,pharmacy,1,0,0,0,104,0
2022-09-30,1,pharmacy,1,0,0,0,102,14
2022-10-01,1,convenience,1,0,1,0,75,0
2022-10-02,1,supermarket,0,0,0,0,0,0
2022-10-03,1,pharmacy,0,1,0,0,0,0
2022-10-04,1,pharmacy,1,0,0,0,94,0
2022-10-05,1,convenience,1,0,0,0,102,29
2022-10-06,1,pharmacy,1,1,0,0,133,1490
2022-10-07,1,supermarket,1,0,0,0,96,0
2022-10-08,1,supermarket,1,0,0,0,107,0
2022-10-09,1,pharmacy,1,0,1,0,104,0
2022-10-10,1,pharmacy,1,0,0,0,95,9
2022-10-11,1,convenience,1,0,0,0,87,0
2022-10-12,1,supermarket,0,0,0,0,0,0
2022-10-13,1,supermarket,1,1,0,0,102,1275
2022-10-14,1,pharmacy,1,1,0,0,107,1083
2022-10-15,1,convenience,1,0,0,0,92,0
2022-10-16,1,supermarket,1,1,0,0,117,1306
2022-10-17,1,supermarket,1,0,0,0,89,12
2022-10-18,1,convenience,1,0,0,0,90,0
2022-10-19,1,convenience,1,0,0,0,90,0
2022-10-20,1,supermarket,1,0,1,0,114,209
2022-10-21,1,supermarket,1,0,0,0,87,0
2022-10-22,1,convenience,1,0,0,0,91,0
2022-10-23,1,supermarket,1,1,0,0,117,1336
2022-10-24,1,pharmacy,1,1,0,0,104,1101
2022-10-25,1,pharmacy,1,0,0,0,89,180
2022-10-26,1,convenience,1,1,0,0,111,1080
2022-10-27,1,convenience,1,1,1,0,86,1012
2022-10-28,1,convenience,1,0,0,0,110,39
2022-10-29,1,pharmacy,1,0,0,0,90,0
2022-10-30,1,supermarket,1,0,0,0,103,27
2022-10-31,1,pharmacy,1,0,0,0,89,54
2022-11-01,1,supermarket,1,0,0,0,88,61
2022-11-02,1,pharmacy,1,0,0,0,90,0
2022-11-03,1,supermarket,1,0,0,0,92,180
2022-11-04,1,pharmacy,1,0,0,0,97,0
2022-11-05,1,convenience,1,0,0,0,108,33
2022-11-06,1,pharmacy,1,0,0,0,81,0
2022-11-07,1,supermarket,1,0,0,0,98,0
2022-11-08,1,pharmacy,1,0,0,0,109,24
2022-11-09,1,pharmacy,0,0,0,0,0,0
2022-11-10,1,pharmacy,1,1,0,0,93,1063
2022-11-11,1,convenience,0,0,0,0,0,0
2022-11-12,1,pharmacy,1,0,0,0,107,0
2022-11-13,1,convenience,1,0,0,0,121,92
2022-11-14,1,convenience,1,1,0,0,128,1111
2022-11-15,1,pharmacy,1,1,0,0,94,1087
2022-11-16,1,pharmacy,1,0,0,0,126,92
2022-11-17,1,pharmacy,0,0,0,0,0,0
2022-11-18,1,supermarket,1,0,0,0,71,0
2022-11-19,1,pharmacy,1,0,0,0,101,141
2022-11-20,1,convenience,1,1,0,0,93,1017
2022-11-21,1,pharmacy,1,0,0,0,89,81
2022-11-22,1,supermarket,1,0,1,0,111,0
2022-11-23,1,pharmacy,0,0,0,0,0,0
2022-11-24,1,supermarket,1,0,0,0,98,0
2022-11-25,1,supermarket,0,1,0,0,0,0
2022-11-26,1,pharmacy,1,0,0,0,105,119
2022-11-27,1,convenience,1,1,0,0,106,1018
2022-11-28,1,supermarket,1,0,0,0,97,0
2022-11-29,1,pharmacy,1,0,0,0,119,20
2022-11-30,1,pharmacy,1,0,0,0,110,118
2022-12-01,1,convenience,1,0,0,0,100,0
2022-12-02,1,supermarket,1,0,0,0,102,97
2022-12-03,1,supermarket,1,0,1,0,99,0
2022-12-04,1,pharmacy,1,1,0,0,88,946
2022-12-05,1,pharmacy,1,0,0,0,91,54
2022-12-06,1,convenience,1,0,0,0,119,0
2022-12-07,1,convenience,1,0,0,0,104,117
2022-12-08,1,supermarket,1,0,0,0,79,0
2022-12-09,1,supermarket,1,1,1,0,104,1329
2022-12-10,1,pharmacy,1,0,0,0,99,5
2022-12-11,1,supermarket,1,1,1,0,97,1078
2022-12-12,1,convenience,1,0,0,0,114,43
2022-12-13,1,convenience,1,1,0,0,113,1009
2022-12-14,1,pharmacy,1,1,0,0,101,1258
2022-12-15,1,convenience,1,1,0,0,93,895
2022-12-16,1,convenience,1,0,0,0,84,41
2022-12-17,1,convenience,1,0,0,0,125,0
2022-12-18,1,convenience,1,0,1,0,91,14
2022-12-19,1,pharmacy,1,0,0,0,99,0
2022-12-20,1,pharmacy,1,0,0,0,109,0
2022-12-21,1,supermarket,1,1,0,0,108,1420
2022-12-22,1,convenience,1,0,0,0,102,0
2022-12-23,1,supermarket,1,1,0,0,111,1187
2022-12-24,1,pharmacy,1,0,0,0,108,49
2022-12-25,1,pharmacy,1,1,0,0,107,1255
2022-12-26,1,pharmacy,1,0,0,0,90,158
2022-12-27,1,pharmacy,1,0,1,0,117,86
2022-12-28,1,pharmacy,1,1,0,0,86,918
2022-12-29,1,pharmacy,1,0,0,0,121,26
2022-12-30,1,pharmacy,0,1,0,0,0,0
2022-12-31,1,convenience,1,0,0,0,115,43
2023-01-01,1,supermarket,1,0,0,0,86,0
2023-01-02,1,pharmacy,1,1,0,0,125,1317
2023-01-03,1,convenience,1,0,0,0,96,47
2023-01-04,1,convenience,1,1,0,0,88,901
2023-01-05,1,supermarket,1,0,0,0,115,0
2023-01-06,1,pharmacy,0,1,0,0,0,0
2023-01-07,1,supermarket,1,0,0,0,105,0
2023-01-08,1,pharmacy,1,0,0,0,93,0
2023-01-09,1,convenience,1,0,0,0,112,85
2023-01-10,1,convenience,1,0,0,0,91,0
2023-01-11,1,convenience,1,0,0,0,82,86
2023-01-12,1,convenience,1,0,0,0,100,141
2023-01-13,1,supermarket,1,0,0,0,110,0
2023-01-14,1,pharmacy,1,0,0,0,102,0
2023-01-15,1,pharmacy,1,0,0,0,88,15
2023-01-16,1,supermarket,1,0,0,0,93,0
2023-01-17,1,pharmacy,1,0,0,0,103,0
2023-01-18,1,convenience,1,0,0,0,114,0
2023-01-19,1,pharmacy,1,0,0,0,108,85
2023-01-20,1,convenience,1,1,1,0,102,1084
2023-01-21,1,supermarket,1,0,0,0,111,0
2023-01-22,1,pharmacy,1,1,0,0,94,869
2023-01-23,1,supermarket,1,0,0,0,103,92
2023-01-24,1,pharmacy,1,1,1,0,68,706
2023-01-25,1,convenience,1,0,0,0,98,0
2023-01-26,1,supermarket,1,0,1,0,117,0
2023-01-27,1,pharmacy,1,1,0,0,104,1021
2023-01-28,1,convenience,1,1,1,0,95,903
2023-01-29,1,supermarket,1,0,1,0,111,0
2023-01-30,1,supermarket,1,0,0,0,90,0
2023-01-31,1,pharmacy,1,0,0,0,90,0
2023-02-01,1,pharmacy,0,0,0,0,0,0
2023-02-02,1,pharmacy,1,1,1,0,76,654
2023-02-03,1,convenience,1,0,1,0,88,208
2023-02-04,1,pharmacy,1,0,0,0,108,0
2023-02-05,1,supermarket,1,0,0,0,103,0
2023-02-06,1,supermarket,1,0,0,0,81,0
2023-02-07,1,pharmacy,1,0,0,0,110,59
2023-02-08,1,pharmacy,0,1,0,0,0,0
2023-02-09,1,supermarket,1,0,0,0,103,16
2023-02-10,1,convenience,1,1,1,0,90,818
2023-02-11,1,pharmacy,1,0,0,0,106,0
2023-02-12,1,pharmacy,1,0,0,0,97,148
2023-02-13,1,supermarket,0,0,0,0,0,0
2023-02-14,1,pharmacy,1,0,1,0,90,32
2023-02-15,1,convenience,1,1,0,0,105,946
2023-02-16,1,supermarket,1,0,0,0,108,53
2023-02-17,1,pharmacy,1,0,0,0,88,0
2023-02-18,1,supermarket,1,0,0,0,86,93
2023-02-19,1,pharmacy,1,0,0,0,94,80
2023-02-20,1,pharmacy,1,1,0,0,115,1255
2023-02-21,1,pharmacy,1,0,0,0,103,0
2023-02-22,1,convenience,1,1,0,0,87,567
2023-02-23,1,convenience,1,0,1,0,90,0
2023-02-24,1,supermarket,1,0,0,0,89,54
2023-02-25,1,pharmacy,1,0,0,0,96,90
2023-02-26,1,pharmacy,1,1,0,0,95,1152
2023-02-27,1,convenience,1,1,0,0,78,567
2023-02-28,1,pharmacy,1,0,0,0,105,229
2023-03-01,1,convenience,1,0,0,0,81,100
2023-03-02,1,pharmacy,1,0,0,0,91,0
2023-03-03,1,supermarket,0,0,0,0,0,0
2023-03-04,1,pharmacy,1,0,0,0,106,0
2023-03-05,1,pharmacy,1,0,1,0,94,0
2023-03-06,1,convenience,1,0,0,0,108,53
2023-03-07,1,pharmacy,1,0,0,0,103,6
2023-03-08,1,pharmacy,1,0,0,0,92,174
2023-03-09,1,convenience,1,1,0,0,147,1175
2023-03-10,1,supermarket,1,0,0,0,77,0
2023-03-11,1,supermarket,1,1,1,0,91,978
2023-03-12,1,convenience,1,0,0,0,95,153
2023-03-13,1,convenience,1,0,0,0,117,26
2023-03-14,1,convenience,1,0,0,0,101,0
2023-03-15,1,convenience,1,0,0,0,79,0
2023-03-16,1,convenience,1,0,0,0,96,0
2023-03-17,1,supermarket,1,0,0,0,99,119
2023-03-18,1,supermarket,1,1,0,0,98,1193
2023-03-19,1,convenience,1,0,0,0,96,24
2023-03-20,1,pharmacy,1,1,1,0,105,1213
2023-03-21,1,convenience,1,0,0,0,118,0
2023-03-22,1,pharmacy,1,0,0,0,97,199
2023-03-23,1,convenience,1,0,0,0,90,156
2023-03-24,1,convenience,1,1,0,0,92,824
2023-03-25,1,supermarket,1,0,0,0,101,0
2023-03-26,1,pharmacy,0,1,0,0,0,0
2023-03-27,1,pharmacy,1,0,0,0,86,112
2023-03-28,1,supermarket,1,1,0,0,99,1363
2023-03-29,1,supermarket,1,0,0,0,113,64
2023-03-30,1,supermarket,1,0,0,0,108,13
2023-03-31,1,supermarket,1,0,0,0,92,13
2023-04-01,1,pharmacy,1,0,0,0,97,0
2023-04-02,1,pharmacy,1,0,1,0,89,0
2023-04-03,1,convenience,0,0,0,0,0,0
2023-04-04,1,convenience,1,0,0,0,97,0
2023-04-05,1,supermarket,1,0,0,0,90,17
2023-04-06,1,supermarket,1,0,0,0,112,0
2023-04-07,1,supermarket,1,0,0,0,101,157
2023-04-08,1,convenience,1,0,0,0,79,0
2023-04-09,1,convenience,1,1,1,0,102,891
2023-04-10,1,convenience,0,1,0,0,0,0
2023-04-11,1,convenience,1,0,0,0,105,0
2023-04-12,1,convenience,1,1,0,0,91,898
2023-04-13,1,convenience,1,0,0,0,90,0
2023-04-14,1,convenience,1,0,0,0,118,2
2023-04-15,1,supermarket,1,0,0,0,114,79
2023-04-16,1,supermarket,1,1,0,0,92,1104
2023-04-17,1,supermarket,1,0,0,0,121,65
2023-04-18,1,supermarket,1,1,1,0,102,1179
2023-04-19,1,convenience,1,1,1,0,119,1106
2023-04-20,1,pharmacy,1,0,0,0,107,130
2023-04-21,1,convenience,1,0,0,0,97,60
2023-04-22,1,pharmacy,1,0,0,0,104,0
2023-04-23,1,supermarket,1,0,0,0,90,55
2023-04-24,1,convenience,1,0,0,0,95,0
2023-04-25,1,supermarket,1,0,0,0,103,0
2023-04-26,1,convenience,1,0,0,0,108,49
2023-04-27,1,supermarket,1,0,1,0,105,0
2023-04-28,1,pharmacy,1,0,0,0,107,0
2023-04-29,1,pharmacy,1,0,0,0,83,0
2023-04-30,1,pharmacy,1,0,0,0,96,0
2023-05-01,1,convenience,1,0,0,0,105,0
2023-05-02,1,pharmacy,0,0,0,0,0,0
2023-05-03,1,convenience,1,1,0,0,117,1151
2023-05-04,1,pharmacy,1,0,0,0,99,90
2023-05-05,1,pharmacy,1,0,0,0,95,0
2023-05-06,1,convenience,1,1,0,0,110,1031
2023-05-07,1,convenience,1,0,0,0,83,0
2023-05-08,1,pharmacy,1,1,0,0,80,753
2023-05-09,1,convenience,1,0,1,0,107,0
2023-05-10,1,pharmacy,1,1,0,0,93,741
2023-05-11,1,convenience,1,1,1,0,118,956
2023-05-12,1,supermarket,0,0,0,0,0,0
2023-05-13,1,supermarket,1,0,1,0,83,20
2023-05-14,1,supermarket,1,1,0,0,108,1325
2023-05-15,1,supermarket,1,1,0,0,100,1031
2023-05-16,1,supermarket,1,1,0,0,112,1426
2023-05-17,1,pharmacy,1,0,0,0,91,0
2023-05-18,1,supermarket,1,1,0,0,102,1117
2023-05-19,1,supermarket,1,0,0,0,106,0
2023-05-20,1,supermarket,1,0,0,0,103,0
2023-05-21,1,supermarket,1,0,0,0,86,0
2023-05-22,1,convenience,0,0,0,0,0,0
2023-05-23,1,pharmacy,1,0,0,0,104,0
2023-05-24,1,supermarket,1,0,0,0,103,0
2023-05-25,1,supermarket,1,0,0,0,99,58
2023-05-26,1,supermarket,1,0,1,0,104,14
2023-05-27,1,pharmacy,1,1,0,0,123,1202
2023-05-28,1,convenience,1,0,1,0,97,0
2023-05-29,1,pharmacy,1,0,0,0,89,0
2023-05-30,1,convenience,1,0,1,0,91,0
2023-05-31,1,supermarket,1,0,0,0,105,0
2023-06-01,1,supermarket,1,0,0,1,91,0
2023-06-02,1,pharmacy,1,0,0,1,96,146
2023-06-03,1,pharmacy,1,0,0,1,89,0
2023-06-04,1,convenience,1,1,0,1,83,794
2023-06-05,1,convenience,1,0,0,1,69,0
2023-06-06,1,pharmacy,1,0,0,1,81,81
2023-06-07,1,convenience,1,0,0,1,91,0
2023-06-08,1,pharmacy,1,0,0,1,83,97
2023-06-09,1,convenience,1,0,0,1,78,0
2023-06-10,1,pharmacy,1,0,0,1,84,9
2023-06-11,1,pharmacy,1,0,0,1,89,26
2023-06-12,1,pharmacy,0,0,0,1,0,0
2023-06-13,1,convenience,1,0,0,1,86,0
2023-06-14,1,convenience,1,0,0,1,101,0
2023-06-15,1,convenience,1,1,1,1,77,588
2023-06-16,1,pharmacy,1,0,0,1,92,48
2023-06-17,1,convenience,1,0,0,1,96,90
2023-06-18,1,convenience,1,0,0,1,104,0
2023-06-19,1,pharmacy,1,1,0,1,84,944
2023-06-20,1,supermarket,1,1,0,1,82,897
2023-06-21,1,pharmacy,1,0,0,1,95,174
2023-06-22,1,convenience,1,1,0,1,106,1010
2023-06-23,1,pharmacy,1,0,0,1,79,0
2023-06-24,1,supermarket,0,1,0,1,0,0
2023-06-25,1,pharmacy,0,0,0,1,0,0
2023-06-26,1,convenience,0,0,0,1,0,0
2023-06-27,1,supermarket,1,0,1,1,99,0
2023-06-28,1,convenience,0,0,0,1,0,0
2023-06-29,1,supermarket,1,0,0,1,89,81
2023-06-30,1,supermarket,1,0,0,1,95,0
2023-07-01,1,pharmacy,1,0,0,1,90,60
2023-07-02,1,pharmacy,1,0,0,1,105,0
2023-07-03,1,convenience,1,0,0,1,99,0
2023-07-04,1,pharmacy,1,1,1,1,81,878
2023-07-05,1,pharmacy,1,1,0,1,106,1226
2023-07-06,1,supermarket,1,1,0,1,97,1211
2023-07-07,1,pharmacy,1,1,0,1,98,1171
2023-07-08,1,supermarket,1,0,0,1,58,47
2023-07-09,1,supermarket,1,0,0,1,97,145
2023-07-10,1,supermarket,1,0,1,1,91,172
2023-07-11,1,convenience,1,0,1,1,93,30
2023-07-12,1,convenience,1,0,0,1,95,0
2023-07-13,1,convenience,1,1,0,1,110,972
2023-07-14,1,supermarket,1,0,1,1,98,0
2023-07-15,1,convenience,0,1,0,1,0,0
2023-07-16,1,convenience,1,0,0,1,98,0
2023-07-17,1,pharmacy,1,1,0,1,78,787
2023-07-18,1,convenience,1,0,0,1,95,0
2023-07-19,1,convenience,1,0,0,1,90,0
2023-07-20,1,supermarket,1,1,0,1,74,870
2023-07-21,1,supermarket,1,0,0,1,79,20
2023-07-22,1,supermarket,1,0,0,1,92,0
2023-07-23,1,supermarket,0,0,0,1,0,0
2023-07-24,1,supermarket,1,0,0,1,84,44
2023-07-25,1,supermarket,1,0,0,1,82,129
2023-07-26,1,convenience,1,0,0,1,96,43
2023-07-27,1,supermarket,1,0,0,1,97,36
2023-07-28,1,supermarket,0,0,0,1,0,0
2023-07-29,1,pharmacy,1,0,0,1,93,131
2023-07-30,1,convenience,1,1,0,1,107,1157
2023-07-31,1,convenience,1,1,0,1,87,770
2023-08-01,1,convenience,1,0,0,1,110,0
2023-08-02,1,supermarket,1,0,0,1,95,0
2023-08-03,1,supermarket,1,0,0,1,90,0
2023-08-04,1,supermarket,1,1,0,1,89,1135
2023-08-05,1,pharmacy,1,1,0,1,72,1064
2023-08-06,1,supermarket,1,1,0,1,76,1062
2023-08-07,1,pharmacy,0,0,0,1,0,0
2023-08-08,1,convenience,1,0,0,1,74,76
2023-08-09,1,supermarket,1,0,1,1,96,0
2023-08-10,1,pharmacy,1,0,0,1,93,0
2023-08-11,1,pharmacy,1,0,0,1,95,0
2023-08-12,1,supermarket,1,0,0,1,106,0
2023-08-13,1,convenience,1,1,0,1,85,820
2023-08-14,1,convenience,1,0,0,1,96,148
2023-08-15,1,convenience,1,1,0,1,100,1004
2023-08-16,1,pharmacy,1,0,0,1,97,145
2023-08-17,1,pharmacy,1,1,1,1,88,1046
2023-08-18,1,pharmacy,1,1,0,1,67,733
2023-08-19,1,pharmacy,0,1,1,1,0,0
2023-08-20,1,convenience,1,1,0,1,79,768
2023-08-21,1,supermarket,1,1,1,1,86,864
2023-08-22,1,pharmacy,1,0,1,1,87,0
2023-08-23,1,pharmacy,1,0,1,1,102,0
2023-08-24,1,convenience,1,0,0,1,104,124
2023-08-25,1,supermarket,1,1,1,1,84,870
2023-08-26,1,supermarket,1,1,1,1,80,1052
2023-08-27,1,convenience,0,0,0,1,0,0
2023-08-28,1,convenience,1,0,0,1,93,39
2023-08-29,1,supermarket,1,0,0,1,99,0
2023-08-30,1,pharmacy,1,1,0,1,83,766
2023-08-31,1,supermarket,1,0,0,1,95,50
2023-09-01,1,convenience,1,0,0,0,87,88
2023-09-02,1,pharmacy,1,0,0,0,117,49
2023-09-03,1,pharmacy,1,0,0,0,93,0
2023-09-04,1,convenience,1,0,0,0,92,0
2023-09-05,1,convenience,1,0,0,0,115,0
2023-09-06,1,convenience,0,1,0,0,0,0
2023-09-07,1,supermarket,1,0,0,0,104,0
2023-09-08,1,supermarket,1,0,0,0,105,0
2023-09-09,1,pharmacy,1,1,0,0,127,1252
2023-09-10,1,convenience,1,1,0,0,105,998
2023-09-11,1,pharmacy,1,1,0,0,87,1008
2023-09-12,1,pharmacy,1,0,0,0,98,115
2023-09-13,1,pharmacy,1,1,0,0,85,720
2023-09-14,1,pharmacy,0,0,0,0,0,0
2023-09-15,1,convenience,1,1,0,0,78,813
2023-09-16,1,pharmacy,1,0,1,0,85,120
2023-09-17,1,convenience,0,0,0,0,0,0
2023-09-18,1,convenience,1,0,0,0,92,22
2023-09-19,1,supermarket,0,0,1,0,0,0
2023-09-20,1,convenience,1,1,1,0,103,835
2023-09-21,1,supermarket,1,0,1,0,123,0
2023-09-22,1,convenience,1,0,0,0,108,22
2023-09-23,1,convenience,1,0,0,0,102,0
2023-09-24,1,convenience,1,0,1,0,109,71
2023-09-25,1,supermarket,1,1,1,0,119,1392
2023-09-26,1,supermarket,0,1,0,0,0,0
2023-09-27,1,pharmacy,1,1,0,0,104,1001
2023-09-28,1,supermarket,1,0,0,0,96,0
2023-09-29,1,supermarket,1,0,0,0,74,72
2023-09-30,1,supermarket,1,0,0,0,85,0
2023-10-01,1,supermarket,1,0,0,0,106,29
2023-10-02,1,pharmacy,1,0,0,0,126,0
2023-10-03,1,supermarket,0,1,0,0,0,0
2023-10-04,1,convenience,1,0,0,0,97,3
2023-10-05,1,convenience,1,0,0,0,105,119
2023-10-06,1,supermarket,1,0,0,0,85,15
2023-10-07,1,supermarket,1,0,0,0,98,76
2023-10-08,1,convenience,1,1,0,0,104,1130
2023-10-09,1,convenience,1,0,0,0,81,3
2023-10-10,1,pharmacy,1,0,0,0,87,153
2023-10-11,1,convenience,0,0,0,0,0,0
2023-10-12,1,convenience,0,1,0,0,0,0
2023-10-13,1,supermarket,1,1,0,0,95,1129
2023-10-14,1,convenience,1,0,0,0,100,0
2023-10-15,1,pharmacy,1,0,0,0,107,0
2023-10-16,1,convenience,0,0,0,0,0,0
2023-10-17,1,supermarket,1,0,1,0,98,0
2023-10-18,1,supermarket,1,1,0,0,78,1007
2023-10-19,1,convenience,1,1,0,0,96,693
2023-10-20,1,supermarket,1,1,0,0,115,1408
2023-10-21,1,pharmacy,1,0,0,0,106,12
2023-10-22,1,pharmacy,0,1,1,0,0,0
2023-10-23,1,convenience,1,0,0,0,97,0
2023-10-24,1,convenience,1,1,1,0,79,824
2023-10-25,1,convenience,1,0,0,0,114,0
2023-10-26,1,supermarket,1,0,1,0,104,0
2023-10-27,1,pharmacy,1,0,0,0,92,41
2023-10-28,1,pharmacy,0,0,1,0,0,0
2023-10-29,1,supermarket,1,0,0,0,116,0
2023-10-30,1,pharmacy,1,1,0,0,126,1408
2023-10-31,1,convenience,1,0,0,0,107,0
2023-11-01,1,convenience,1,0,0,0,81,79
2023-11-02,1,convenience,1,0,0,0,86,0
2023-11-03,1,pharmacy,1,0,0,0,93,0
2023-11-04,1,convenience,1,1,0,0,92,927
2023-11-05,1,supermarket,0,0,0,0,0,0
2023-11-06,1,supermarket,1,0,0,0,105,66
2023-11-07,1,pharmacy,1,1,0,0,77,1096
2023-11-08,1,supermarket,1,1,0,0,104,1049
2023-11-09,1,supermarket,1,0,0,0,108,0
2023-11-10,1,pharmacy,1,1,0,0,148,1535
2023-11-11,1,convenience,1,0,0,0,102,0
2023-11-12,1,convenience,1,1,0,0,66,736
2023-11-13,1,convenience,1,0,0,0,112,0
2023-11-14,1,pharmacy,1,1,0,0,94,1082
2023-11-15,1,supermarket,1,0,0,0,101,0
2023-11-16,1,convenience,1,0,0,0,119,2
2023-11-17,1,convenience,0,0,0,0,0,0
2023-11-18,1,pharmacy,1,0,0,0,98,90
2023-11-19,1,convenience,1,1,0,0,93,810
2023-11-20,1,pharmacy,1,0,0,0,102,0
2023-11-21,1,supermarket,1,0,1,0,111,0
2023-11-22,1,pharmacy,1,0,0,0,123,228
2023-11-23,1,pharmacy,1,0,0,0,95,30
2023-11-24,1,pharmacy,1,1,0,0,124,1407
2023-11-25,1,pharmacy,1,0,0,0,92,107
2023-11-26,1,supermarket,1,0,0,0,95,0
2023-11-27,1,supermarket,1,1,0,0,97,1206
2023-11-28,1,convenience,1,1,0,0,103,998
2023-11-29,1,supermarket,1,0,0,0,95,0
